,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
623,623,Rated,54,mate,black,15+15,gr8_m8_m8_im_ir8,1739,samangan20,1840,A65,Benoni Defense: King's Pawn Line,101,2017-08-18,18:13:20,samangan20
624,624,Rated,76,mate,black,15+15,nimaaa73,1760,gr8_m8_m8_im_ir8,1718,C02,French Defense: Advance Variation #2,42,2017-08-12,20:33:20,gr8_m8_m8_im_ir8
628,628,Rated,64,mate,black,10+2,ntam,1170,prabhakarchand1,1662,B01,Scandinavian Defense,492,2017-08-26,06:46:40,prabhakarchand1
630,630,Rated,71,mate,white,10+5,ntam,1100,twizzcliff,1306,A04,Zukertort Opening: Quiet System,206,2017-08-18,18:13:20,ntam
631,631,Unrated,49,mate,white,10+5,ca-va-lier,1590,ntam,1100,C41,Philidor Defense: Nimzowitsch Variation,490,2017-08-18,15:26:40,ca-va-lier
632,632,Unrated,34,mate,black,10+5,ntam,1100,ca-va-lier,1590,A06,Zukertort Opening: Reversed Mexican Defense,490,2017-08-18,15:26:40,ca-va-lier
635,635,Rated,11,mate,white,7+5,carbon752,1522,ntam,1500,C42,Russian Game: Damiano Variation,22,2017-04-26,18:06:40,carbon752
643,643,Rated,84,mate,black,10+0,angel2006,1879,chesscarl,2326,B52,Sicilian Defense: Canal Attack |  Main Line,447,2017-08-06,17:20:00,chesscarl
646,646,Rated,48,mate,black,10+0,rigoberto_22,1933,chesscarl,2318,B43,Sicilian Defense: Kan Variation |  Wing Attack,385,2017-08-05,21:53:20,chesscarl
648,648,Rated,41,mate,white,10+0,chesscarl,2312,mario-panagiotis,1663,C62,Ruy Lopez: Steinitz Defense,649,2017-08-05,21:53:20,chesscarl
653,653,Rated,61,mate,white,10+0,chesscarl,2283,sergey197316,1947,D37,Queen's Gambit Declined: Three Knights Variation,336,2017-08-05,16:20:00,chesscarl
658,658,Rated,55,mate,white,10+0,chesscarl,2257,withouttroble,1922,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,335,2017-08-03,22:40:00,chesscarl
662,662,Rated,56,mate,black,10+0,mavrincbor,1879,chesscarl,2230,B33,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,351,2017-08-03,17:06:40,chesscarl
664,664,Rated,72,mate,black,10+0,peshkach,2336,chesscarl,2185,B43,Sicilian Defense: Kan Variation |  Wing Attack,151,2017-08-03,17:06:40,chesscarl
671,671,Rated,31,mate,white,10+5,chesscarl,2104,just_emza,1344,C41,Philidor Defense,760,2017-07-21,20:46:40,chesscarl
677,677,Rated,100,mate,black,10+5,thorfabian,1788,chesscarl,2029,B33,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,241,2017-07-21,18:00:00,chesscarl
679,679,Rated,44,mate,black,10+5,mahyir35,1701,chesscarl,2100,B21,Sicilian Defense: Smith-Morra Gambit #2,399,2017-07-21,04:06:40,chesscarl
683,683,Rated,91,mate,white,10+0,knight602,1398,dumas27,1383,D30,Queen's Gambit Declined,15,2017-08-06,03:26:40,knight602
685,685,Rated,50,mate,black,10+0,knight602,1394,bababird,1512,D06,Queen's Gambit Refused: Marshall Defense,118,2017-08-04,23:40:00,bababird
690,690,Rated,32,mate,black,20+0,noddlep2,1209,dkermanns,1265,A00,Van Geet Opening,56,2017-07-20,19:46:40,dkermanns
691,691,Rated,26,mate,black,17+5,noddlep2,1221,def--spb,1820,C20,English Opening: The Whale,599,2017-07-20,19:46:40,def--spb
692,692,Rated,89,mate,white,8+0,wilk,1332,noddlep2,1500,A40,Polish Defense,168,2017-07-20,19:46:40,wilk
697,697,Rated,43,mate,white,15+15,sotochka,1392,dbmcdonald,1500,B20,Sicilian Defense,108,2017-07-20,22:33:20,sotochka
701,701,Rated,56,mate,black,10+0,venetosergio,1467,bloonfreakster,1478,A01,Nimzo-Larsen Attack: Modern Variation #3,11,2017-08-28,19:53:20,bloonfreakster
702,702,Unrated,77,mate,white,10+0,bloonfreakster,1478,a7twen,1500,B27,Sicilian Defense,22,2017-08-27,16:06:40,bloonfreakster
704,704,Unrated,33,mate,white,10+0,bloonfreakster,1478,sd56,1362,B07,Pirc Defense #4,116,2017-08-27,16:06:40,bloonfreakster
706,706,Rated,102,mate,black,8+5,romaniuk,1453,bloonfreakster,1466,C62,Ruy Lopez: Steinitz Defense,13,2017-08-24,02:00:00,bloonfreakster
716,716,Rated,51,mate,white,10+0,wiggleitjiggleit,1436,simplymaster,1439,D46,Semi-Slav Defense: Romih Variation,3,2017-08-30,19:06:40,wiggleitjiggleit
726,726,Unrated,104,mate,black,15+1,theanonymousone,1325,leaving_at_dawn,1500,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,175,2017-08-24,18:40:00,leaving_at_dawn
727,727,Rated,65,mate,white,5+8,theanonymousone,1322,costillar,913,D02,Queen's Pawn Game: Zukertort Variation,409,2017-08-23,17:40:00,theanonymousone
729,729,Rated,50,mate,black,30+0,theanonymousone,1353,marlowe43,1068,D02,Queen's Pawn Game: London System,285,2017-08-16,19:00:00,marlowe43
730,730,Rated,58,mate,black,10+9,nikosioannidis,1131,theanonymousone,1347,D01,Queen's Pawn Game: Chigorin Variation,216,2017-08-15,20:46:40,theanonymousone
736,736,Rated,125,mate,white,90+120,tedcarter,911,theanonymousone,1356,A10,English Opening: Anglo-Lithuanian Variation,445,2017-08-14,03:06:40,tedcarter
740,740,Rated,65,mate,white,5+8,slon-al,1787,wesleytonini,1417,C41,Philidor Defense: Exchange Variation #2,370,2017-08-17,17:13:20,slon-al
742,742,Rated,38,mate,black,5+8,mossall,1783,slon-al,1797,A02,Bird Opening: From's Gambit,14,2017-08-16,16:13:20,slon-al
751,751,Rated,59,mate,white,8+0,slon-al,1800,safin_241,1831,B01,Scandinavian Defense: Mieses-Kotroc Variation,31,2017-08-12,17:46:40,slon-al
760,760,Rated,48,mate,black,8+0,jogandochess,1973,amir2002zzz,2462,E20,Nimzo-Indian Defense: Ragozin Variation,489,2017-07-14,08:13:20,amir2002zzz
765,765,Rated,63,mate,white,5+5,amir2002zzz,2447,nagyc42,2005,B07,Pirc Defense #2,442,2017-07-13,21:06:40,amir2002zzz
779,779,Rated,42,mate,black,10+0,saviter,1689,per1966,1670,B32,Sicilian Defense: Loewenthal Variation,19,2017-08-29,23:40:00,per1966
785,785,Rated,72,mate,black,10+1,robertao,1648,saviter,1719,B30,Sicilian Defense: Old Sicilian,71,2017-08-26,01:13:20,saviter
794,794,Rated,91,mate,white,15+15,saviter,1713,raitenis,1659,C55,Italian Game: Anti-Fried Liver Defense,54,2017-08-23,03:46:40,saviter
795,795,Rated,56,mate,black,10+0,cris36,1605,saviter,1698,A00,Van't Kruijs Opening,93,2017-08-22,22:13:20,saviter
796,796,Rated,71,mate,white,10+0,saviter,1690,cris36,1613,C00,French Defense: Normal Variation,77,2017-08-22,22:13:20,saviter
797,797,Rated,48,mate,black,10+0,cris36,1622,saviter,1681,A00,Van't Kruijs Opening,59,2017-08-22,22:13:20,saviter
817,817,Rated,52,mate,black,10+0,german276,1680,niftyleopard,1789,B00,Owen Defense,109,2017-08-31,00:40:00,niftyleopard
821,821,Rated,105,mate,white,10+0,korbendallas,1713,samwmsrachel,1609,A01,Nimzo-Larsen Attack: Classical Variation,104,2017-08-25,22:26:40,korbendallas
824,824,Rated,45,mate,white,10+0,samwmsrachel,1603,laucha,1539,B07,Pirc Defense #3,64,2017-08-24,21:26:40,samwmsrachel
829,829,Unrated,48,mate,black,25+0,duckduckcow,1832,ducksandcats,1821,B12,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack,11,2017-08-12,03:53:20,ducksandcats
831,831,Unrated,31,mate,white,25+0,duckduckcow,1832,ducksandcats,1821,B12,Caro-Kann Defense: Advance Variation |  Van der Wiel Attack,11,2017-08-12,01:06:40,duckduckcow
832,832,Unrated,66,mate,black,10+0,zdb,1500,ducksandcats,1821,D00,Blackmar-Diemer Gambit #2,321,2017-08-12,01:06:40,ducksandcats
835,835,Unrated,120,mate,black,11+0,mileadam,1877,ducksandcats,1821,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,56,2017-08-09,06:26:40,ducksandcats
846,846,Rated,24,mate,black,15+10,ducksandcats,1861,chess_pro_107,1899,B10,Caro-Kann Defense: Accelerated Panov Attack #2,38,2017-08-02,10:33:20,chess_pro_107
847,847,Rated,4,mate,black,10+0,duckduckfrog,1527,ducksandcats,1861,A02,Bird Opening,334,2017-08-02,10:33:20,ducksandcats
850,850,Rated,70,mate,black,15+5,mario455,1660,ducksandcats,1873,B01,Scandinavian Defense: Modern Variation #2,213,2017-07-31,11:20:00,ducksandcats
857,857,Rated,42,mate,black,10+5,wall-of-shields,1704,ducksandcats,1824,A20,English Opening: King's English Variation,120,2017-07-27,10:06:40,ducksandcats
862,862,Rated,4,mate,black,10+0,duckduckfrog,1527,smartduckduckcow,1882,A02,Bird Opening,355,2017-07-15,03:40:00,smartduckduckcow
863,863,Rated,54,mate,black,7+2,abolfazl1386,1500,smartduckduckcow,1901,D10,Slav Defense #2,401,2017-07-13,07:13:20,smartduckduckcow
864,864,Rated,4,mate,black,10+0,duckduckfrog,1533,smartduckduckcow,1897,A02,Bird Opening,364,2017-07-13,01:40:00,smartduckduckcow
865,865,Rated,5,mate,white,10+0,smartduckduckcow,1894,duckduckfrog,1539,A00,Van't Kruijs Opening,355,2017-07-13,01:40:00,smartduckduckcow
866,866,Rated,26,mate,black,10+0,duckduckfrog,1545,smartduckduckcow,1890,C20,King's Pawn Game: Mengarini's Opening,345,2017-07-13,01:40:00,smartduckduckcow
867,867,Rated,4,mate,black,10+0,duckduckfrog,1552,smartduckduckcow,1887,A02,Bird Opening,335,2017-07-13,01:40:00,smartduckduckcow
869,869,Unrated,100,mate,black,9+0,supermancito,1961,christina-a-11,2215,E59,Nimzo-Indian Defense: Normal Variation |  Bernstein Defense,254,2017-07-04,14:53:20,christina-a-11
881,881,Unrated,38,mate,black,10+0,yeaheatdick,1500,christina-a-11,2098,D00,Queen's Pawn Game,598,2017-07-04,03:46:40,christina-a-11
886,886,Rated,27,mate,white,10+0,christina-a-11,1904,valerioneto,1544,C41,Philidor Defense,360,2017-07-04,01:00:00,christina-a-11
887,887,Rated,32,mate,black,10+0,valerioneto,1547,christina-a-11,1891,C42,Russian Game: Urusov Gambit,344,2017-07-04,01:00:00,christina-a-11
888,888,Rated,90,mate,black,20+0,christina-a-11,1950,tttony,1926,A06,Zukertort Opening: Santasiere's Folly,24,2017-07-04,01:00:00,tttony
893,893,Rated,44,mate,black,10+10,e_t123,1560,christina-a-11,1713,A28,English Opening: King's English Variation |  Four Knights Variation #2,153,2017-07-03,05:33:20,christina-a-11
895,895,Rated,41,mate,white,10+0,cookieblake,1541,vetteerrr,1690,C41,Philidor Defense: Exchange Variation #2,149,2017-09-01,04:26:40,cookieblake
897,897,Rated,62,mate,black,10+0,resh77,1540,cookieblake,1540,B20,Sicilian Defense: Bowdler Attack,0,2017-08-27,21:40:00,cookieblake
900,900,Rated,123,mate,white,10+0,cookieblake,1534,philcal,1467,B01,Scandinavian Defense: Mieses-Kotroc Variation,67,2017-08-25,22:26:40,cookieblake
901,901,Rated,89,mate,white,10+0,cookieblake,1524,qq_kdp,1499,D06,Queen's Gambit Refused: Austrian Defense,25,2017-08-25,22:26:40,cookieblake
907,907,Rated,88,mate,black,10+0,burkhab,1369,cookieblake,1553,B21,Sicilian Defense: Smith-Morra Gambit #2,184,2017-08-23,03:46:40,cookieblake
911,911,Rated,39,mate,white,10+0,rosslund,1519,cookieblake,1556,D00,Blackmar-Diemer Gambit: Teichmann Variation,37,2017-08-18,04:20:00,rosslund
912,912,Rated,93,mate,white,10+0,cookieblake,1545,foulage,1559,A21,English Opening: King's English Variation |  Reversed Sicilian,14,2017-08-17,17:13:20,cookieblake
913,913,Rated,100,mate,black,10+0,mr_quantum,1529,cookieblake,1534,D04,Queen's Pawn Game: Colle System,5,2017-08-16,21:46:40,cookieblake
915,915,Rated,75,mate,white,5+8,abischabi,1500,drunkpatzeruk,1973,A80,Dutch Defense: Hopton Attack,473,2017-07-02,18:26:40,abischabi
918,918,Rated,86,mate,black,10+0,mccheese,857,robert_190,1057,B40,Sicilian Defense: Delayed Alapin Variation,200,2017-07-06,03:00:00,robert_190
920,920,Rated,39,mate,white,10+2,harrrr,1478,mccheese,859,B01,Scandinavian Defense,619,2017-07-01,14:40:00,harrrr
923,923,Rated,27,mate,white,5+10,alonxo,1186,mccheese,871,B01,Scandinavian Defense,315,2017-07-01,11:53:20,alonxo
924,924,Rated,57,mate,white,15+0,beril2009,1391,mccheese,875,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,516,2017-07-01,11:53:20,beril2009
926,926,Rated,95,mate,white,10+0,timequake,1203,mccheese,894,D00,Queen's Pawn Game #3,309,2017-07-01,00:46:40,timequake
927,927,Rated,40,mate,black,20+3,mccheese,901,reze,1339,B20,Sicilian Defense,438,2017-06-29,12:40:00,reze
934,934,Rated,15,mate,white,30+0,chondrolli,1331,mccheese,1083,B21,Sicilian Defense: Smith-Morra Gambit #2,248,2017-06-29,07:06:40,chondrolli
941,941,Rated,36,mate,black,10+10,mccheese,1500,homersimpson1,1409,D00,Queen's Pawn Game,91,2017-06-27,13:26:40,homersimpson1
944,944,Unrated,78,mate,black,10+10,chess-brahs,1950,lcf64,1885,A08,King's Indian Attack,65,2017-08-26,15:06:40,lcf64
951,952,Rated,33,mate,white,15+0,chess-brahs,2023,arda2828,1671,A04,Zukertort Opening: Queen's Gambit Invitation,352,2017-08-23,14:53:20,chess-brahs
952,953,Rated,30,mate,black,15+0,arda2828,1675,chess-brahs,2008,B57,Sicilian Defense: Modern Variations |  Main Line,333,2017-08-23,14:53:20,chess-brahs
953,954,Rated,53,mate,white,15+0,chess-brahs,1990,arda2828,1678,A04,Zukertort Opening: Queen's Gambit Invitation,312,2017-08-23,14:53:20,chess-brahs
971,972,Unrated,42,mate,black,10+1,dipking1,1297,mario011,1500,A00,Mieses Opening,203,2017-05-05,21:33:20,mario011
972,973,Unrated,58,mate,black,15+0,dipking1,1297,lipecrp,1230,C20,King's Pawn Game: Leonardis Variation,67,2017-05-05,18:46:40,lipecrp
983,984,Unrated,65,mate,white,10+0,rahgozar_eng,1720,aidenleahycrooks,1862,C47,Four Knights Game: Scotch Variation Accepted,142,2017-07-18,03:53:20,rahgozar_eng
990,991,Unrated,58,mate,black,10+0,aidenleahycrooks,1862,raquiroz,1722,D20,Queen's Gambit Accepted: Central Variation |  Modern Defense,140,2017-07-15,20:20:00,raquiroz
996,997,Unrated,66,mate,black,10+0,aidenleahycrooks,1862,mersoz,1449,D48,Semi-Slav Defense: Meran Variation,413,2017-07-14,08:13:20,mersoz
1000,1001,Unrated,90,mate,black,10+0,unchosenones,1701,aidenleahycrooks,1862,C50,Giuoco Piano,161,2017-07-13,23:53:20,aidenleahycrooks
1001,1002,Unrated,75,mate,white,10+0,justinothe0ne,1799,aidenleahycrooks,1862,C26,Vienna Game: Falkbeer Variation,63,2017-07-12,20:06:40,justinothe0ne
1009,1010,Unrated,77,mate,white,5+8,aidenleahycrooks,1862,chmc,1140,C49,Four Knights Game: Double Spanish,722,2017-06-26,18:00:00,aidenleahycrooks
1010,1011,Rated,74,mate,black,10+0,maltetillmarconi,1972,kardsalan,1952,A52,Budapest Defense: Rubinstein Variation,20,2017-08-26,20:40:00,kardsalan
1026,1027,Unrated,65,mate,white,20+0,soprotheygowhoa,1343,kasipor,1376,A01,Nimzo-Larsen Attack: Modern Variation #3,33,2017-06-20,17:33:20,soprotheygowhoa
1031,1032,Unrated,15,mate,white,5+8,intrepido,1500,lucaspsy,1329,C50,Italian Game,171,2017-06-18,04:26:40,intrepido
1047,1048,Unrated,52,mate,black,5+5,stephlema,1896,mrphaseolusvulgaris,1712,D30,Queen's Gambit Declined: Traditional Variation,184,2017-07-20,22:33:20,mrphaseolusvulgaris
1051,1052,Rated,41,mate,white,10+0,vishalvasans1,1577,taliby,1618,A10,English Opening: Anglo-Scandinavian Defense,41,2017-08-04,20:53:20,vishalvasans1
1052,1053,Rated,30,mate,black,10+0,vishalvasans1,1577,isaac_villarreal,1534,A20,English Opening: King's English Variation,43,2017-07-26,00:46:40,isaac_villarreal
1053,1054,Rated,125,mate,white,10+0,koshi12,1693,vishalvasans1,1585,D37,Queen's Gambit Declined: Three Knights Variation,108,2017-07-26,00:46:40,koshi12
1056,1057,Rated,49,mate,white,10+0,spsingh1987,1603,vishalvasans1,1594,C00,French Defense: Knight Variation,9,2017-07-23,17:13:20,spsingh1987
1058,1059,Rated,86,mate,black,10+0,vishalvasans1,1592,nezaisiu,1783,A20,English Opening: King's English Variation,191,2017-07-20,19:46:40,nezaisiu
1059,1060,Rated,52,mate,black,10+0,vishalvasans1,1602,chimimdq,1629,A10,English Opening,27,2017-07-20,00:20:00,chimimdq
1060,1061,Rated,96,mate,black,10+0,guillerminmin,1516,vishalvasans1,1593,C00,French Defense #2,77,2017-07-16,01:53:20,vishalvasans1
1063,1064,Rated,40,mate,black,10+0,vishalvasans1,1585,ruzeebaba,1632,A20,English Opening: King's English Variation,47,2017-07-16,01:53:20,ruzeebaba
1067,1068,Rated,92,mate,black,8+0,soosi98,2035,superhero098,1961,A56,Benoni Defense: Czech Benoni Defense,74,2017-08-31,09:00:00,superhero098
1070,1071,Rated,70,mate,black,10+0,superhero098,1997,miqomanukyan2001,1480,C22,Center Game: Paulsen Attack Variation,517,2017-08-31,09:00:00,miqomanukyan2001
1072,1073,Rated,63,mate,white,8+0,emiliooo,2229,superhero098,2002,C02,French Defense: Advance Variation |  Euwe Variation,227,2017-08-30,16:20:00,emiliooo
1073,1074,Rated,63,mate,white,10+0,ahmedbakeer,1819,superhero098,2020,B27,Sicilian Defense,201,2017-08-30,02:26:40,ahmedbakeer
1084,1085,Rated,132,mate,black,10+0,knightofchess90,1890,everybodylovesjesus,2139,C30,King's Gambit Declined |  Classical Variation,249,2017-08-24,15:53:20,everybodylovesjesus
1086,1087,Rated,95,mate,white,10+0,everybodylovesjesus,2116,bpd152,2252,E34,Nimzo-Indian Defense: Classical Variation |  Noa Variation,136,2017-08-20,06:20:00,everybodylovesjesus
1089,1090,Rated,150,mate,black,10+0,makhach-kala,1651,landscaping123,1657,C20,King's Pawn Game: Wayward Queen Attack,6,2017-05-02,18:33:20,landscaping123
1090,1091,Unrated,54,mate,black,5+8,a_sonnadjoshi,1500,soy714,1990,B43,Sicilian Defense: Kan Variation |  Wing Attack,490,2017-05-12,00:46:40,soy714
1096,1097,Rated,52,mate,black,10+0,zv_dim,1690,s-a,1913,C01,French Defense: Exchange Variation,223,2017-06-15,12:33:20,s-a
1108,1109,Rated,35,mate,white,10+0,kian008,2004,s-a,1881,B40,Sicilian Defense: French Variation |  Westerinen Attack,123,2017-06-14,08:46:40,kian008
1109,1110,Rated,32,mate,black,10+0,s-a,1895,matosan,1797,C42,Petrov's Defense #2,98,2017-06-14,08:46:40,matosan
1113,1114,Rated,86,mate,black,10+0,otek7272,1613,s-a,1891,B20,Sicilian Defense: Staunton-Cochrane Variation,278,2017-06-14,08:46:40,s-a
1116,1117,Rated,72,mate,black,10+0,ezzdinus,1784,s-a,1897,B40,Sicilian Defense: French Variation,113,2017-06-13,16:06:40,s-a
1119,1120,Rated,45,mate,white,10+0,s-a,1882,kingoslavios,1602,C62,Ruy Lopez: Steinitz Defense,280,2017-06-13,16:06:40,s-a
1121,1122,Rated,29,mate,white,6+3,fabio_magagnin57,1878,s-a,1887,D00,Blackmar-Diemer Gambit: Euwe Defense,9,2017-06-13,10:33:20,fabio_magagnin57
1126,1127,Rated,75,mate,white,10+0,s-a,1868,pimpacho,1824,C00,French Defense: Normal Variation,44,2017-06-13,05:00:00,s-a
1139,1140,Rated,114,mate,black,10+10,erik_manukyan,1522,bekzodjon,1727,C54,Italian Game: Giuoco Piano |  Greco's Attack,205,2017-06-04,15:26:40,bekzodjon
1140,1141,Rated,107,mate,white,10+10,bekzodjon,1708,erik_manukyan,1528,C00,Queen's Pawn Game: Franco-Sicilian Defense,180,2017-06-04,15:26:40,bekzodjon
1141,1142,Rated,92,mate,black,10+5,bekzodjon,1744,carrotop,1770,C50,Italian Game: Giuoco Pianissimo,26,2017-06-04,12:40:00,carrotop
1142,1143,Rated,63,mate,white,10+5,carrotop,1759,bekzodjon,1790,C25,Vienna Game: Anderssen Defense,31,2017-06-04,12:40:00,carrotop
1143,1144,Rated,36,mate,black,15+20,aliakbarshareh,1750,bekzodjon,1741,C50,Giuoco Piano,9,2017-06-04,12:40:00,bekzodjon
1145,1146,Rated,85,mate,white,30+10,gamesou,1840,bekzodjon,1732,C20,Bishop's Opening: Boi Variation,108,2017-06-04,12:40:00,gamesou
1147,1148,Rated,55,mate,white,10+15,sansavoirvecu,1791,bekzodjon,1716,D00,Queen's Pawn Game: Chigorin Variation,75,2017-06-04,09:53:20,sansavoirvecu
1149,1150,Rated,78,mate,black,20+0,bekzodjon,1804,viljamijii,1931,B20,Sicilian Defense: Bowdler Attack,127,2017-06-04,09:53:20,viljamijii
1152,1153,Rated,68,mate,black,15+5,shangreela,1701,bekzodjon,1500,C46,Three Knights Opening,201,2017-06-03,17:13:20,bekzodjon
1156,1157,Rated,61,mate,white,10+0,sorrowsea,1066,generiklemons,1326,C48,Four Knights Game: Spanish Variation,260,2017-05-07,04:06:40,sorrowsea
1157,1158,Rated,59,mate,white,10+0,cicuta,1625,generiklemons,1384,C50,Giuoco Piano,241,2017-05-07,04:06:40,cicuta
1159,1160,Rated,80,mate,black,3+8,generiklemons,1500,draaier,1644,A00,Van't Kruijs Opening,144,2017-05-06,22:33:20,draaier
1171,1172,Rated,65,mate,white,10+0,skuppam3,1996,grebonachessmaster,1957,B43,Sicilian Defense: Kan Variation |  Knight Variation,39,2017-05-26,03:40:00,skuppam3
1172,1173,Rated,72,mate,black,10+0,grebonachessmaster,1968,skuppam3,1882,C54,Italian Game: Classical Variation |  Greco Gambit |  Main Line,86,2017-05-26,03:40:00,skuppam3
1177,1178,Unrated,48,mate,black,10+10,serkokvlad,1859,skuppam3,1479,C62,Ruy Lopez: Steinitz Defense,380,2017-05-21,23:40:00,skuppam3
1178,1179,Rated,49,mate,white,5+5,cesc7046,2108,skuppam3,1500,A80,Dutch Defense: Raphael Variation,608,2017-05-21,23:40:00,cesc7046
1179,1180,Rated,68,mate,black,6+9,tmc1697,1299,kaushik007,1513,A00,Hungarian Opening,214,2017-06-18,07:13:20,kaushik007
1184,1185,Rated,56,mate,black,5+5,moi34,1433,kaushik007,1481,A01,Nimzo-Larsen Attack: Modern Variation #3,48,2017-04-26,04:13:20,kaushik007
1186,1187,Rated,132,mate,black,8+5,kaushik007,1510,ivica014,1461,B01,Scandinavian Defense: Mieses-Kotroc Variation,49,2017-04-23,09:33:20,ivica014
1188,1189,Rated,57,mate,white,20+0,egor-220,1547,kaushik007,1564,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,17,2017-04-23,09:33:20,egor-220
1195,1196,Rated,77,mate,white,5+5,kormats,1740,austin2112,1500,B10,Caro-Kann Defense,240,2017-05-25,22:06:40,kormats
1196,1197,Rated,64,mate,black,15+0,valueasset21,1552,deniz2na,1625,C22,Center Game: Paulsen Attack Variation,73,2017-06-16,13:33:20,deniz2na
1197,1198,Rated,70,mate,black,20+0,flashrust,1810,chessvariants,1473,C20,King's Pawn Game,337,2017-05-23,11:46:40,chessvariants
