,Games,Game Type,Turns,Victory Status,Winner,Increment Code,White Id,White Rating,Black Id,Black Rating,Opening ECO,Opening Name,Rating Difference,Date,Time,Winner Id
17090,17414,Rated,142,draw,draw,5+7,mukrisp,1622,pablopereyra,1653,C24,Bishop's Opening: Berlin Defense,31,2016-10-15,04:42:29,
17151,17475,Rated,100,draw,draw,25+0,valera1954,2020,elvis1997,2120,B07,Pirc Defense,100,2016-11-10,16:47:20,
17193,17517,Rated,85,draw,draw,60+0,gambit47,1972,tunisinov,1973,C61,Ruy Lopez: Bird Variation,1,2016-11-13,20:48:25,
17194,17518,Rated,70,draw,draw,20+2,mac2224,1973,tunisinov,1973,A80,Dutch Defense,0,2016-11-13,20:02:50,
17282,17606,Unrated,89,draw,draw,20+0,error1333fvckyuu,1266,reubpear,1500,B00,Duras Gambit,234,2016-07-19,21:24:21,
17340,17664,Rated,70,draw,draw,30+8,kondukator0,2115,gilbertvai,2276,A46,Indian Game: Spielmann-Indian,161,2017-08-20,18:37:11,
17386,17710,Rated,75,draw,draw,8+0,dhanton82,1590,shmulke,1556,B94,Sicilian Defense: Najdorf Variation,34,2017-09-01,18:32:45,
17389,17713,Rated,135,draw,draw,8+0,shmulke,1579,drive777,1525,A01,Nimzo-Larsen Attack: Classical Variation,54,2017-09-01,14:22:16,
17554,17878,Rated,133,draw,draw,10+0,bosspotato,2300,emendorfer,2198,D00,Queen's Pawn Game: Steinitz Countergambit,102,2017-09-02,19:43:13,
17589,17913,Rated,59,draw,draw,5+5,atrophied,2362,bosspotato,2245,B06,Modern Defense: Three Pawns Attack,117,2017-08-28,17:53:21,
17651,17975,Rated,104,draw,draw,15+15,catafalque,1864,masquerade,1827,D50,Queen's Gambit Declined: Modern Variation,37,2017-08-28,15:29:13,
17653,17977,Rated,132,draw,draw,10+0,alex_anaua,1768,jomax100,1896,B40,Sicilian Defense: Marshall Counterattack,128,2017-09-01,19:05:32,
17658,17982,Rated,165,draw,draw,10+0,evianwahter,1539,jomax100,1920,B32,Sicilian Defense: Franco-Sicilian Variation,381,2017-09-01,01:59:37,
17690,18014,Rated,122,draw,draw,15+0,unrim,1946,mra_py,1976,C55,Italian Game: Anti-Fried Liver Defense,30,2016-06-26,03:21:27,
17709,18033,Rated,93,draw,draw,9+8,unrim,1864,babyboyplayer,1786,B44,Sicilian Defense: Paulsen Variation |  Szen Variation,78,2016-05-31,17:01:33,
17726,18050,Rated,135,draw,draw,7+9,bleda,1283,ametrine,1351,A00,Van't Kruijs Opening,68,2017-08-26,14:08:07,
17738,18062,Rated,165,draw,draw,7+9,bleda,1264,alandonalan,1368,A00,Van't Kruijs Opening,104,2017-08-15,21:05:12,
17740,18064,Rated,102,draw,draw,7+9,bleda,1265,rishabmeh3,1503,B01,Scandinavian Defense: Mieses-Kotroc Variation,238,2017-08-05,09:59:44,
17750,18074,Rated,167,draw,draw,7+9,bleda,1296,antoniusblockk,1341,A00,Van't Kruijs Opening,45,2017-06-11,19:59:29,
17774,18098,Rated,63,draw,draw,10+3,saintroge,1657,pase4nik,1640,A10,English Opening: Great Snake Variation,17,2017-05-04,18:59:13,
17776,18100,Unrated,110,draw,draw,7+2,xyz2804,1991,batanov0949,2073,B01,Scandinavian Defense: Mieses-Kotroc Variation,82,2017-02-09,16:35:19,
17780,18104,Rated,45,draw,draw,10+0,turkishchessplayer,2182,chessbro47,2201,D78,Neo-Gruenfeld Defense: Classical Variation |  Polgar Variation,19,2017-04-28,19:20:59,
17782,18106,Rated,30,draw,draw,10+0,ethanhxyz829,2089,chessbro47,2218,B78,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Old Line,129,2017-04-27,23:45:43,
17783,18107,Rated,73,draw,draw,10+0,chessbro47,2223,ethanhxyz829,2084,D11,Slav Defense: Bonet Gambit,139,2017-04-27,23:41:28,
17798,18122,Rated,27,draw,draw,10+0,alpha3031,1232,neverspeak,1547,D10,Slav Defense,315,2016-12-04,02:41:57,
17822,18146,Rated,85,draw,draw,10+0,fabian1104,2076,aeapmestre,2123,B08,Pirc Defense: Classical Variation,47,2016-11-22,20:52:28,
17852,18176,Rated,119,draw,draw,10+0,vrtek,1961,fabian1104,1905,D00,Queen's Pawn Game #2,56,2016-11-20,12:48:44,
17859,18183,Rated,125,draw,draw,10+0,fabian1104,1844,loran,2110,A57,Benko Gambit,266,2016-11-19,17:28:04,
17885,18209,Rated,61,draw,draw,10+2,beezeman1,1570,nakuradesu,1352,C00,French Defense: Steinitz Attack,218,2017-04-15,22:15:33,
17925,18249,Rated,89,draw,draw,10+0,jd22,1591,jeepitou,1671,B07,Pirc Defense #4,80,2017-03-18,17:43:34,
17931,18255,Rated,113,draw,draw,15+15,mrgun,1711,jeepitou,1693,B08,Pirc Defense: Classical Variation |  Quiet System,18,2017-01-28,22:08:15,
17950,18274,Rated,98,draw,draw,10+0,stitch_13,1306,jbremse,1325,A00,Mieses Opening,19,2017-08-12,16:26:27,
17955,18279,Rated,20,draw,draw,10+0,nitheshgudar,1297,stitch_13,1308,C20,King's Pawn Game: Wayward Queen Attack,11,2017-08-12,14:32:33,
17975,18299,Rated,124,draw,draw,10+0,stitch_13,1204,itaembu123,1170,D00,Queen's Pawn Game,34,2017-07-29,21:57:36,
17986,18310,Rated,45,draw,draw,10+0,cemki22,1530,artem555,1635,B13,Caro-Kann Defense: Exchange Variation,105,2017-08-01,07:46:40,
18008,18332,Rated,63,draw,draw,20+0,artem555,1546,pavan_iitg,1522,C41,Philidor Defense #2,24,2017-07-18,14:27:41,
18013,18337,Rated,107,draw,draw,10+0,artem555,1566,regaguay,1585,C46,Three Knights Opening: Steinitz Defense,19,2017-07-13,15:54:37,
18026,18350,Rated,169,draw,draw,10+0,cutiepanda,1604,chemistry4ever,1681,C48,Four Knights Game: Spanish Variation |  Rubinstein Variation,77,2017-04-02,13:32:34,
18060,18384,Unrated,12,draw,draw,20+10,parnaudov,2199,matemaatiikkabrah,1837,D02,Queen's Gambit Refused: Baltic Defense,362,2017-03-28,16:49:31,
18063,18387,Rated,98,draw,draw,25+8,vladimirsunrise,1557,basakcesur,1823,C24,Bishop's Opening: Berlin Defense,266,2017-08-04,13:08:20,
18064,18388,Rated,33,draw,draw,10+0,basakcesur,1831,aldote,1572,B01,Scandinavian Defense: Modern Variation,259,2017-08-02,09:17:56,
18068,18392,Rated,187,draw,draw,10+0,basakcesur,1829,siddheshh,1874,B01,Scandinavian Defense: Mieses-Kotroc Variation,45,2017-05-29,17:52:20,
18084,18408,Rated,120,draw,draw,5+5,basakcesur,1782,ght1,1874,C02,French Defense: Advance Variation |  Main Line,92,2016-12-27,18:00:11,
18093,18417,Rated,81,draw,draw,10+0,basakcesur,1732,adam22,1752,C50,Italian Game: Schilling-Kostic Gambit,20,2016-11-14,19:06:30,
18117,18441,Rated,91,draw,draw,10+0,engm,1727,fourtwenty,1535,A36,English Opening: Symmetrical Variation |  Fianchetto Variation,192,2017-09-03,10:21:58,
18118,18442,Rated,60,draw,draw,10+0,fourtwenty,1532,josip777,1631,C45,Scotch Game,99,2017-09-02,21:26:18,
18175,18499,Rated,86,draw,draw,10+10,aka121,1808,salah_hmdan,1660,D43,Semi-Slav Defense,148,2016-06-17,12:21:30,
18202,18526,Rated,128,draw,draw,8+8,sylvain49,1629,sagansaxo,1573,C20,King's Pawn Game,56,2017-03-23,19:53:44,
18219,18543,Unrated,112,draw,draw,12+7,sagansaxo,1614,die_uhr,1831,C50,Italian Game: Giuoco Pianissimo |  Normal,217,2017-01-17,18:10:21,
18256,18580,Rated,95,draw,draw,10+0,adriansywu,1442,fishinboy,1507,C01,French Defense: Exchange Variation,65,2017-05-13,23:58:32,
18324,18648,Rated,22,draw,draw,30+0,chessguy9001,1264,pablo1988z,1268,C40,King's Pawn Game: McConnell Defense,4,2016-12-06,16:13:28,
18330,18654,Rated,19,draw,draw,20+3,chessguy9001,1270,buralex27,1179,A06,Zukertort Opening: Tennison Gambit,91,2016-12-02,22:13:37,
18345,18669,Unrated,91,draw,draw,15+0,aboud,1828,karthnal,1471,B00,Nimzowitsch Defense |  Declined Variation,357,2016-09-29,01:08:16,
18370,18694,Rated,76,draw,draw,15+2,vankata000,1381,noob47,1407,A00,Van't Kruijs Opening,26,2016-01-25,08:50:43,
18371,18695,Rated,51,draw,draw,15+2,noob47,1408,vankata000,1380,C03,French Defense: Tarrasch Variation,28,2016-01-25,08:34:46,
18374,18698,Rated,33,draw,draw,10+0,noob47,1418,movzez,1235,C41,Philidor Defense #3,183,2016-01-25,07:58:36,
18376,18700,Rated,25,draw,draw,30+10,patato,1207,noob47,1406,A00,Van't Kruijs Opening,199,2016-01-19,13:45:54,
18380,18704,Rated,67,draw,draw,8+5,bobblehead9898,1317,noob47,1400,C26,Bishop's Opening: Vienna Hybrid |  Spielmann Attack,83,2016-01-18,10:38:42,
18383,18707,Rated,35,draw,draw,15+5,noob47,1380,hms_stencil,1436,B52,Sicilian Defense: Canal-Sokolsky Attack |  Sokolsky Variation,56,2016-01-18,04:59:34,
18386,18710,Unrated,23,draw,draw,8+0,theforcebewithyou,1623,noob47,1368,D10,Slav Defense #2,255,2016-01-17,16:18:41,
18388,18712,Rated,27,draw,draw,8+0,noob47,1373,phisryk,1461,C40,King's Pawn Game: McConnell Defense,88,2016-01-10,10:46:06,
18413,18737,Rated,123,draw,draw,15+10,irishman012,1688,bahmanbonab,1699,B07,Pirc Defense #5,11,2017-09-03,11:11:06,
18428,18752,Rated,57,draw,draw,15+10,irishman012,1662,bekachesss,1642,B40,Sicilian Defense: French Variation |  Open,20,2017-08-31,13:29:18,
18461,18785,Unrated,8,draw,draw,10+5,i_play_chess,1500,chaose,1792,B50,Sicilian Defense,292,2015-12-08,21:43:45,
18466,18790,Rated,154,draw,draw,15+10,chulic,1703,chaose,1765,B40,Sicilian Defense: Delayed Alapin Variation,62,2015-11-28,19:37:27,
18499,18823,Rated,115,draw,draw,15+5,meysimtrak,1182,jayaram,1176,C41,Philidor Defense #2,6,2017-08-30,14:02:53,
18502,18826,Rated,71,draw,draw,15+5,jayaram,1195,angelsanchez,1220,C44,King's Knight Opening: Normal Variation,25,2017-08-29,17:07:57,
18512,18836,Rated,144,draw,draw,15+2,foreverunder1500,1416,jayaram,1183,C41,Philidor Defense,233,2017-08-28,12:04:52,
18542,18866,Rated,86,draw,draw,30+30,krzem,1961,jaivl,2044,B38,Sicilian Defense: Accelerated Dragon |  Maroczy Bind,83,2016-11-25,21:28:39,
18547,18871,Rated,107,draw,draw,45+45,jaivl,2016,end1dream,1943,A22,English Opening: King's English Variation |  Two Knights Variation,73,2016-11-04,18:56:02,
18558,18882,Rated,77,draw,draw,30+30,jaivl,1975,kobol,2104,A28,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,129,2016-10-02,15:42:46,
18568,18892,Rated,107,draw,draw,10+10,jaivl,1941,kareemt,1893,A34,English Opening: Symmetrical Variation |  Normal Variation,48,2016-06-25,00:11:36,
18615,18939,Rated,86,draw,draw,8+0,namantyagi,1861,dr4g0nx,1547,C41,Philidor Defense: Exchange Variation,314,2016-01-07,08:14:18,
18618,18942,Rated,117,draw,draw,30+10,r-mohamadi55,1838,eie24,2080,A57,Benko Gambit,242,2017-08-31,17:39:59,
18628,18952,Rated,69,draw,draw,30+10,zenchess,2085,eie24,2077,B23,Sicilian Defense: Closed Variation,8,2017-08-20,08:30:22,
18631,18955,Rated,137,draw,draw,30+10,eie24,2070,adam1920,1975,B32,Sicilian Defense: Flohr Variation,95,2017-08-18,16:52:48,
18632,18956,Rated,115,draw,draw,30+10,xterm,1899,eie24,2076,A45,Indian Game,177,2017-08-18,14:29:18,
18646,18970,Rated,48,draw,draw,10+0,be0wulf,1860,beni2017,1815,D07,Queen's Gambit Refused: Chigorin Defense |  Main Line,45,2017-09-03,19:57:50,
18656,18980,Rated,87,draw,draw,10+0,shayanaghaie,2044,gqueen,2027,E12,Queen's Indian Defense,17,2017-09-02,09:51:12,
18671,18995,Rated,124,draw,draw,10+15,chessmageddon,2229,udav202,2004,B50,Sicilian Defense: Delayed Alapin,225,2017-09-02,23:11:57,
18719,19044,Rated,62,draw,draw,10+0,ed84,1803,huskygaze3,1900,A53,Old Indian Defense,97,2017-08-12,19:07:00,
18720,19045,Rated,44,draw,draw,30+30,ed84,1802,servasky,1858,E14,Queen's Indian Defense: Spassky System,56,2017-08-12,14:25:56,
18721,19046,Rated,111,draw,draw,10+0,ed84,1802,gargamelle,1781,A40,Modern Defense,21,2017-08-10,19:16:42,
18756,19121,Rated,55,draw,draw,15+15,crraii,1903,owlsquawk,1920,B12,Caro-Kann Defense: Advance Variation |  Short Variation,17,2017-08-29,18:15:39,
18774,19139,Unrated,57,draw,draw,45+45,thebadfish,1973,crraii,1810,C84,Ruy Lopez: Closed Variations,163,2017-08-24,19:46:45,
18782,19147,Unrated,41,draw,draw,45+45,thebadfish,1973,crraii,1810,B10,Caro-Kann Defense: Accelerated Panov Attack |  Modern Variation,163,2017-08-24,18:35:36,
18805,19170,Rated,108,draw,draw,8+0,ssf7,1882,mb513,1722,A40,Horwitz Defense,160,2017-08-30,17:00:33,
18850,19215,Rated,110,draw,draw,15+3,thegrim123321,1372,merthy70,1326,B00,St. George Defense,46,2017-08-19,03:01:12,
18868,19233,Unrated,53,draw,draw,16+0,funnyanimatorjimtv,1698,grsa,1254,D14,Slav Defense: Exchange Variation |  Symmetrical Line,444,2017-09-03,17:57:32,
18925,19312,Rated,88,draw,draw,15+15,jpokerflat,1732,lolmaster123,1652,D00,Queen's Pawn Game: Mason Attack,80,2017-07-26,18:40:15,
18947,19355,Rated,51,draw,draw,10+0,alfonso74,1936,dumbluck,2001,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,65,2017-07-18,00:08:05,
18952,19360,Unrated,43,draw,draw,10+0,badpuppy,1949,dumbluck,2004,C24,Bishop's Opening: Urusov Gambit |  Keidansky Gambit,55,2017-07-17,22:27:53,
18958,19366,Rated,147,draw,draw,15+10,lurtrester,1986,dumbluck,2001,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,15,2017-07-16,01:49:10,
18973,19382,Rated,93,draw,draw,10+0,miladahmadiasl,2050,erdugliano71,1973,D12,Slav Defense: Quiet Variation |  Pin Defense,77,2017-08-31,12:47:22,
18974,19383,Rated,91,draw,draw,10+0,celkil01,1904,erdugliano71,1976,B47,Sicilian Defense: Paulsen Variation |  Bastrikov Variation,72,2017-08-31,12:40:14,
19008,19418,Rated,85,draw,draw,10+0,craciun05,1878,cristianomagalhaes,1927,A45,Indian Game,49,2017-08-14,19:42:16,
19012,19422,Rated,63,draw,draw,45+45,sammy_jankis,1726,lbringer,1738,E92,King's Indian Defense: Exchange Variation,12,2017-07-22,20:19:07,
19020,19430,Rated,115,draw,draw,45+45,lbringer,1712,kryyc,1779,A45,Indian Game,67,2017-07-02,13:11:50,
19051,19461,Rated,201,draw,draw,30+15,lbringer,1665,ardacankurt,1526,D31,Semi-Slav Defense: Accelerated Move Order,139,2017-05-26,15:41:29,
19096,19506,Rated,91,draw,draw,10+0,amaks,1706,samoo1477,1714,C02,French Defense: Advance Variation |  Nimzowitsch System,8,2017-08-29,17:48:36,
19114,19524,Rated,58,draw,draw,15+10,danielcarax28,1971,chesspopper88,2019,E17,Queen's Indian Defense: Classical Variation |  Polugaevsky Gambit,48,2017-08-15,01:22:25,
19122,19532,Rated,144,draw,draw,10+5,gladiatorwess,1792,chesspopper88,1977,E27,Nimzo-Indian Defense: Saemisch Variation,185,2017-08-14,03:06:02,
19152,19562,Rated,128,draw,draw,15+15,rasputinovitch,1624,mrjv,1602,E10,Indian Game: Anti-Nimzo-Indian,22,2017-09-01,20:25:52,
19162,19572,Rated,26,draw,draw,15+15,mrjv,1511,rigat,1528,C44,Scotch Game,17,2017-08-19,18:06:07,
19164,19574,Rated,71,draw,draw,15+15,janh01,1474,mrjv,1500,E20,Nimzo-Indian Defense: Ragozin Variation,26,2017-08-19,16:53:33,
19195,19605,Rated,70,draw,draw,45+45,madatadam,2085,kferapont,2097,C75,Ruy Lopez: Morphy Defense |  Modern Steinitz Defense #2,12,2017-07-27,01:34:25,
19196,19606,Rated,136,draw,draw,15+0,leyensau,2178,kferapont,2094,E92,King's Indian Defense: Exchange Variation,84,2017-07-26,00:32:06,
19217,19627,Unrated,85,draw,draw,10+0,dimitris22,1812,ibegal68,1897,A46,Indian Game: London System,85,2017-09-01,11:38:57,
19240,19650,Unrated,189,draw,draw,10+0,billy01,1500,dimitris22,1812,A49,East Indian Defense,312,2017-08-28,07:55:00,
19241,19651,Unrated,86,draw,draw,10+0,sethmonu,1921,dimitris22,1812,B08,Pirc Defense: Classical Variation,109,2017-08-28,07:30:42,
19277,19688,Unrated,65,draw,draw,15+15,kylecuver1,1003,thebadfish,1813,B20,Sicilian Defense,810,2017-07-06,03:50:46,
19284,19695,Rated,102,draw,draw,15+10,artykom,2077,matingseason,2090,A40,English Defense,13,2017-06-27,19:16:20,
19298,19709,Unrated,66,draw,draw,10+5,artykom,2044,tomsawyer2112,2022,E20,Nimzo-Indian Defense #2,22,2017-05-10,21:14:34,
19310,19721,Unrated,9,draw,draw,180+180,cselhu3,1599,indroneil,1647,B23,Sicilian Defense: Closed Variation,48,2017-08-24,10:05:37,
19381,19793,Rated,58,draw,draw,10+0,pifostio,1510,loukas435,1796,B07,Pirc Defense: Byrne Variation,286,2017-07-24,10:27:04,
19388,19800,Rated,107,draw,draw,12+4,vares,1586,chessosition13,1637,A04,Zukertort Opening: Queen's Gambit Invitation,51,2017-08-25,12:17:55,
19389,19801,Rated,54,draw,draw,12+4,chessosition13,1638,vares,1584,B20,Sicilian Defense: Bowdler Attack,54,2017-08-25,11:49:28,
19422,19834,Unrated,37,draw,draw,10+0,zen3000,1500,piyonun_gururu,1595,C40,King's Pawn Game: McConnell Defense,95,2017-08-07,16:49:21,
19427,19839,Unrated,60,draw,draw,10+0,zen3000,1500,avale12,1230,C50,Giuoco Piano,270,2017-08-06,21:04:15,
19444,19856,Unrated,54,draw,draw,10+0,zen3000,1500,nandokellom,1040,C41,Philidor Defense,460,2017-08-04,11:53:47,
19453,19865,Unrated,31,draw,draw,8+1,zen3000,1500,zakharbarza,1144,C50,Giuoco Piano,356,2017-08-03,15:19:04,
19518,19931,Rated,107,draw,draw,15+5,spiteknight,1653,franktraining,1643,B12,Caro-Kann Defense: Advance Variation,10,2017-07-19,11:45:36,
19524,19937,Rated,113,draw,draw,25+15,songxialone,1667,spiteknight,1663,B96,Sicilian Defense: Najdorf Variation |  Neo-Classical Defense,4,2017-07-15,12:45:03,
19555,19968,Rated,102,draw,draw,45+45,marstem,1868,mrlegilimens,1949,A00,Polish Opening,81,2017-07-15,15:04:46,
19560,19973,Rated,71,draw,draw,30+30,matt_p_14,1958,marstem,1867,A45,Indian Game,91,2017-06-25,20:14:17,
19561,19974,Rated,88,draw,draw,45+45,marstem,1865,vvvenomvv,1914,B28,Sicilian Defense: O'Kelly Variation |  Venice System,49,2017-06-22,20:07:06,
19579,19993,Rated,119,draw,draw,15+5,rb52,2049,denci,1895,D31,Queen's Gambit Declined: Queen's Knight Variation,154,2017-07-01,19:57:00,
19605,20034,Rated,100,draw,draw,45+45,jamboger,1258,nadgob,1620,A28,English Opening: King's English Variation |  Four Knights Variation #2,362,2017-07-30,19:41:49,
